cust_no,age_gender,update_dt
15710,30S M,20180831
15790,40S M,20180831
15808,30S F,20180831
16004,20S M,20180831
16008,50S M,20180831
16079,20S F,20180831
16172,40S M,20180831
16214,30S F,20180831
16223,30S F,20180831
16324,30S F,20180831
16351,40S F,20180831
16368,40S F,20180831
16436,40S M,20180831
16519,40S F,20180831
16614,30S F,20180831
16763,30S F,20180831
16852,40S M,20180831
16888,30S M,20180831
16971,30S F,20180831
17098,40S M,20180831
17164,20S M,20180831
17213,20S F,20180831
17250,50S M,20180831
17260,40S F,20180831
17272,20S F,20180831
17275,30S F,20180831
17345,40S M,20180831
17365,30S M,20180831
17390,20S F,20180831
17398,40S F,20180831
17412,50S M,20180831
17495,40S F,20180831
17620,30S M,20180831
17631,30S M,20180831
17644,20S F,20180831
17673,40S F,20180831
17680,40S F,20180831
17705,40S F,20180831
17795,40S M,20180831
17887,40S M,20180831
17935,40S F,20180831
17995,40S M,20180831
18003,30S F,20180831
18006,50S M,20180831
18032,30S F,20180831
18140,30S F,20180831
18206,30S M,20180831
18250,40S M,20180831
18318,30S F,20180831
18373,30S F,20180831
18374,40S F,20180831
18483,40S F,20180831
18525,50S M,20180831
18694,40S M,20180831
18732,40S F,20180831
18886,30S M,20180831
18968,30S M,20180831
18974,30S F,20180831
18994,50S M,20180831
19010,30S F,20180831
19025,40S M,20180831
00155,40S M,20180831
00242,20S F,20180831
00277,30S F,20180831
00288,30S M,20180831
00350,30S F,20180831
00366,20S M,20180831
00372,40S M,20180831
00397,20S F,20180831
00420,30S F,20180831
00472,40S M,20180831
00544,40S M,20180831
00558,20S M,20180831
00666,30S F,20180831
00698,40S M,20180831
00811,50S M,20180831
00821,30S F,20180831
00988,40S F,20180831
00997,40S F,20180831
01021,30S F,20180831
01025,30S F,20180831
01045,30S F,20180831
01071,20S F,20180831
01120,40S F,20180831
01148,40S M,20180831
01174,30S F,20180831
01267,30S F,20180831
01323,30S F,20180831
01429,20S M,20180831
01434,30S F,20180831
01565,40S M,20180831
01575,20S F,20180831
01705,50S M,20180831
01756,30S F,20180831
01845,30S F,20180831
01848,30S F,20180831
01884,50S M,20180831
01924,20S M,20180831
01973,40S M,20180831
02138,30S M,20180831
02141,20S M,20180831
02220,30S F,20180831
02267,20S M,20180831
02353,30S M,20180831
02370,30S F,20180831
02372,40S M,20180831
02382,40S M,20180831
02454,40S F,20180831
02673,30S F,20180831
02705,30S M,20180831
02738,40S F,20180831
02774,30S M,20180831
02910,20S F,20180831
03031,30S M,20180831
03060,20S F,20180831
03066,40S F,20180831
03130,30S F,20180831
03149,50S M,20180831
03176,40S M,20180831
03206,20S M,20180831
03289,30S M,20180831
03291,20S F,20180831
03339,30S M,20180831
03359,30S F,20180831
03394,30S M,20180831
03413,30S M,20180831
03418,20S M,20180831
03503,40S M,20180831
03512,50S M,20180831
03524,40S F,20180831
03562,30S F,20180831
03566,40S F,20180831
03641,30S M,20180831
03766,40S M,20180831
03868,40S M,20180831
03885,30S M,20180831
03933,50S M,20180831
04004,30S M,20180831
04024,50S M,20180831
04031,50S M,20180831
04053,30S F,20180831
04095,40S F,20180831
04102,50S M,20180831
04177,40S M,20180831
04285,30S F,20180831
04328,30S M,20180831
04359,30S M,20180831
04361,30S F,20180831
04468,20S M,20180831
04486,40S F,20180831
04496,30S F,20180831
04543,30S F,20180831
04567,30S F,20180831
04568,30S M,20180831
04628,20S M,20180831
04682,30S F,20180831
04703,30S F,20180831
04733,50S M,20180831
04752,20S F,20180831
04797,30S M,20180831
04978,40S F,20180831
05016,40S F,20180831
05054,30S M,20180831
05098,30S F,20180831
05107,50S M,20180831
05173,30S F,20180831
05225,30S F,20180831
05306,40S F,20180831
05312,30S F,20180831
05374,20S M,20180831
05424,30S M,20180831
05480,30S F,20180831
05483,30S M,20180831
05529,20S M,20180831
05618,30S M,20180831
05653,30S F,20180831
05677,30S F,20180831
05714,30S M,20180831
05756,40S M,20180831
05759,30S F,20180831
05768,50S M,20180831
05781,40S F,20180831
05920,30S M,20180831
05926,30S F,20180831
05929,40S M,20180831
05952,30S F,20180831
05969,40S F,20180831
05994,30S F,20180831
06000,40S M,20180831
06049,30S F,20180831
06077,20S M,20180831
06106,20S F,20180831
06157,30S M,20180831
06177,30S M,20180831
06258,20S M,20180831
06263,30S M,20180831
06398,30S F,20180831
06415,30S F,20180831
06453,40S M,20180831
06468,40S F,20180831
06530,40S M,20180831
06541,40S F,20180831
06542,50S M,20180831
06674,40S M,20180831
06687,50S M,20180831
06716,50S M,20180831
06751,30S M,20180831
06753,50S M,20180831
06879,30S F,20180831
06979,30S F,20180831
07217,50S M,20180831
07290,30S M,20180831
07292,40S M,20180831
07300,30S M,20180831
07367,50S M,20180831
07377,40S F,20180831
07540,40S M,20180831
07615,30S M,20180831
07687,30S F,20180831
07823,30S F,20180831
07853,30S F,20180831
07883,30S M,20180831
07941,20S F,20180831
07994,40S M,20180831
08031,30S M,20180831
08175,40S F,20180831
08185,20S F,20180831
08270,30S M,20180831
08317,40S F,20180831
08318,30S M,20180831
08432,30S F,20180831
08468,30S F,20180831
08527,50S M,20180831
08598,30S F,20180831
08619,20S M,20180831
08622,40S F,20180831
08664,30S F,20180831
08677,50S M,20180831
08769,30S F,20180831
08819,40S F,20180831
08854,50S M,20180831
09034,30S F,20180831
09059,20S F,20180831
09079,40S F,20180831
09214,40S M,20180831
09221,30S M,20180831
09294,20S F,20180831
09336,30S M,20180831
09432,50S M,20180831
09462,40S F,20180831
09638,30S F,20180831
09694,40S M,20180831
09711,30S F,20180831
09738,30S F,20180831
09794,30S F,20180831
09800,40S M,20180831
09817,50S M,20180831
09870,30S M,20180831
09885,30S F,20180831
09912,50S M,20180831
09928,30S F,20180831
09957,30S M,20180831
09965,30S F,20180831
10000,40S M,20180831
10080,30S M,20180831
10097,20S M,20180831
10178,50S M,20180831
10234,20S M,20180831
10248,30S M,20180831
10317,50S M,20180831
10388,50S M,20180831
10396,50S M,20180831
10416,30S M,20180831
10425,50S M,20180831
10491,40S M,20180831
10517,30S F,20180831
10605,50S M,20180831
10654,50S M,20180831
10696,20S F,20180831
10803,40S F,20180831
10846,30S F,20180831
10869,20S F,20180831
10912,30S M,20180831
10920,30S F,20180831
11096,30S M,20180831
11128,30S F,20180831
11176,40S F,20180831
11281,50S M,20180831
11329,40S F,20180831
11364,30S M,20180831
11519,50S M,20180831
11538,40S F,20180831
11545,30S F,20180831
11653,30S F,20180831
11661,50S M,20180831
11687,30S F,20180831
11790,30S M,20180831
11890,30S M,20180831
11942,50S M,20180831
11949,30S F,20180831
12169,20S F,20180831
12178,30S F,20180831
12214,30S M,20180831
12216,50S M,20180831
12240,30S F,20180831
12268,30S M,20180831
12318,40S M,20180831
12404,40S F,20180831
12602,40S M,20180831
12611,20S M,20180831
12677,40S F,20180831
12685,50S M,20180831
12686,50S M,20180831
12703,30S F,20180831
12736,40S F,20180831
12754,40S M,20180831
12811,50S M,20180831
12962,20S F,20180831
12993,30S F,20180831
13003,50S M,20180831
13056,40S F,20180831
13116,40S F,20180831
13133,30S M,20180831
13241,30S F,20180831
13259,50S M,20180831
13275,50S M,20180831
13301,30S M,20180831
13337,30S M,20180831
13425,20S M,20180831
13483,40S F,20180831
13500,50S M,20180831
13536,20S M,20180831
13597,30S F,20180831
13630,50S M,20180831
13633,40S M,20180831
13634,30S F,20180831
13704,20S F,20180831
13776,30S M,20180831
13791,40S F,20180831
13850,40S F,20180831
13857,30S M,20180831
13870,40S F,20180831
13878,40S F,20180831
13881,30S F,20180831
13915,40S F,20180831
13934,20S M,20180831
14008,40S F,20180831
14054,40S M,20180831
14217,50S M,20180831
14333,30S F,20180831
14559,30S F,20180831
14580,30S M,20180831
14775,20S M,20180831
14800,30S M,20180831
14884,30S M,20180831
14897,30S M,20180831
15046,50S M,20180831
15059,50S M,20180831
15081,30S F,20180831
15114,30S M,20180831
15129,30S F,20180831
15130,30S F,20180831
15142,50S M,20180831
15143,40S M,20180831
15254,50S M,20180831
15312,30S M,20180831
15603,40S M,20180831
15631,30S F,20180831
15638,20S M,20180831
15781,40S F,20180831
15844,30S F,20180831
15852,50S M,20180831
15886,40S M,20180831
15978,20S F,20180831
15992,20S M,20180831
16045,50S M,20180831
16149,40S M,20180831
16173,30S F,20180831
16184,30S F,20180831
16187,20S M,20180831
16217,20S M,20180831
16255,30S F,20180831
16321,30S F,20180831
16367,40S M,20180831
16396,30S M,20180831
16441,20S M,20180831
16474,30S F,20180831
16547,40S M,20180831
16552,50S M,20180831
16632,30S M,20180831
16688,30S F,20180831
16722,40S F,20180831
16808,40S F,20180831
16819,40S F,20180831
16878,30S F,20180831
17019,30S F,20180831
17049,30S F,20180831
17064,50S M,20180831
17096,30S M,20180831
17101,20S M,20180831
17184,50S M,20180831
17291,30S F,20180831
17320,20S M,20180831
17333,30S M,20180831
17353,30S M,20180831
17376,40S F,20180831
17393,50S M,20180831
17521,30S F,20180831
17556,40S F,20180831
17590,40S M,20180831
17690,40S F,20180831
17691,40S F,20180831
17721,30S M,20180831
17858,40S M,20180831
17937,50S M,20180831
18069,40S F,20180831
18106,30S F,20180831
18111,30S F,20180831
18150,30S M,20180831
18175,30S F,20180831
18263,40S F,20180831
18264,20S M,20180831
18310,30S F,20180831
18323,30S F,20180831
18329,30S M,20180831
18339,50S M,20180831
18395,30S F,20180831
18451,40S F,20180831
18539,40S M,20180831
18639,30S M,20180831
18664,30S M,20180831
18696,30S M,20180831
18898,50S M,20180831
18958,30S M,20180831
18972,50S M,20180831
19012,50S M,20180831
19019,20S M,20180831
19070,20S F,20180831
00008,30S F,20180831
00014,30S F,20180831
00059,30S M,20180831
00170,40S M,20180831
00188,30S F,20180831
00386,20S F,20180831
00457,30S F,20180831
00470,30S F,20180831
00479,30S M,20180831
00623,50S M,20180831
00649,50S M,20180831
00651,30S F,20180831
00690,40S M,20180831
00703,20S M,20180831
00734,30S F,20180831
00745,50S M,20180831
00787,20S F,20180831
00857,30S M,20180831
00905,20S M,20180831
00910,30S F,20180831
00913,40S F,20180831
00933,50S M,20180831
01047,30S F,20180831
01090,40S F,20180831
01131,50S M,20180831
01205,40S F,20180831
01282,40S F,20180831
01283,40S F,20180831
01312,30S M,20180831
01327,40S M,20180831
01328,30S M,20180831
01381,50S M,20180831
01445,30S F,20180831
01447,40S F,20180831
01478,40S F,20180831
01504,20S F,20180831
01524,50S M,20180831
01604,30S F,20180831
01615,30S F,20180831
01621,50S M,20180831
01788,30S F,20180831
01806,40S M,20180831
01906,40S M,20180831
01920,30S F,20180831
01981,40S M,20180831
01982,40S M,20180831
02143,40S M,20180831
02171,30S F,20180831
02175,30S M,20180831
02247,50S M,20180831
02263,40S M,20180831
02317,50S M,20180831
02365,30S M,20180831
02410,30S F,20180831
02744,50S M,20180831
02863,30S M,20180831
02896,50S M,20180831
02954,30S M,20180831
02960,20S F,20180831
02965,30S M,20180831
02966,50S M,20180831
02972,30S F,20180831
03107,30S M,20180831
03208,40S F,20180831
03216,50S M,20180831
03272,40S F,20180831
03287,50S M,20180831
03440,30S M,20180831
03451,20S M,20180831
03458,50S M,20180831
03471,30S M,20180831
03480,50S M,20180831
03563,30S F,20180831
03581,30S M,20180831
03689,40S F,20180831
03974,50S M,20180831
04026,40S M,20180831
04030,40S M,20180831
04041,40S F,20180831
04128,30S M,20180831
04149,40S M,20180831
04171,40S F,20180831
04181,20S F,20180831
04195,30S M,20180831
04295,20S F,20180831
04426,20S M,20180831
04515,30S F,20180831
04539,30S F,20180831
04680,30S F,20180831
04683,40S M,20180831
04696,30S M,20180831
04700,30S F,20180831
04840,30S M,20180831
04853,50S M,20180831
04854,20S M,20180831
05058,30S F,20180831
05085,40S F,20180831
05123,30S F,20180831
05204,50S M,20180831
05219,40S M,20180831
05261,30S F,20180831
05268,30S F,20180831
05320,20S M,20180831
05331,20S M,20180831
05377,20S M,20180831
05396,30S M,20180831
05411,30S F,20180831
05439,30S F,20180831
05463,20S F,20180831
05540,30S F,20180831
05546,50S M,20180831
05591,30S F,20180831
05614,30S F,20180831
05648,50S M,20180831
05685,30S F,20180831
05710,30S F,20180831
05827,30S F,20180831
05853,30S F,20180831
05922,30S F,20180831
06020,30S F,20180831
06064,40S M,20180831
06091,20S M,20180831
06097,20S M,20180831
06099,30S M,20180831
06267,30S F,20180831
06389,20S F,20180831
06441,50S M,20180831
06470,20S F,20180831
06619,50S M,20180831
06636,50S M,20180831
06705,30S F,20180831
06762,30S F,20180831
06795,30S F,20180831
06796,20S F,20180831
06798,50S M,20180831
06813,50S M,20180831
06817,40S M,20180831
06820,30S M,20180831
06856,20S M,20180831
06945,30S F,20180831
06948,30S M,20180831
07009,50S M,20180831
07094,40S F,20180831
07107,30S F,20180831
07146,20S M,20180831
07154,40S F,20180831
07165,30S F,20180831
07194,30S F,20180831
07196,20S F,20180831
07221,20S F,20180831
07229,30S M,20180831
07281,30S F,20180831
07294,40S F,20180831
07316,20S F,20180831
07323,30S F,20180831
07324,30S F,20180831
07435,20S M,20180831
07441,30S M,20180831
07466,20S M,20180831
07538,30S M,20180831
07577,40S F,20180831
07628,20S F,20180831
07658,30S F,20180831
07675,40S M,20180831
07701,20S M,20180831
07743,30S F,20180831
07777,30S M,20180831
07781,30S M,20180831
07787,20S M,20180831
07817,20S M,20180831
07936,20S F,20180831
07990,30S M,20180831
08009,30S F,20180831
08064,20S F,20180831
08102,40S F,20180831
08126,30S F,20180831
08131,30S M,20180831
08279,30S M,20180831
08353,30S F,20180831
08465,50S M,20180831
08472,30S F,20180831
08508,20S M,20180831
08514,50S M,20180831
08546,50S M,20180831
08576,40S M,20180831
08613,40S F,20180831
08616,30S M,20180831
08636,30S F,20180831
08669,20S M,20180831
08697,30S F,20180831
08703,30S F,20180831
08711,20S F,20180831
08823,30S F,20180831
08844,20S F,20180831
08855,20S F,20180831
08920,30S M,20180831
08925,20S F,20180831
08954,50S M,20180831
08963,30S M,20180831
08992,40S M,20180831
09077,30S F,20180831
09131,20S M,20180831
09154,40S M,20180831
09156,20S M,20180831
09233,50S M,20180831
09325,30S M,20180831
09386,30S F,20180831
09436,40S F,20180831
09514,50S M,20180831
09543,30S F,20180831
09587,40S M,20180831
09646,50S M,20180831
09670,30S F,20180831
09866,30S M,20180831
09926,20S M,20180831
09951,40S M,20180831
09960,20S M,20180831
10047,40S F,20180831
10224,30S M,20180831
10369,30S M,20180831
10378,30S F,20180831
10484,30S F,20180831
10497,40S F,20180831
10512,20S M,20180831
10589,30S M,20180831
10608,50S M,20180831
10657,30S M,20180831
10679,30S F,20180831
10690,30S F,20180831
10694,30S F,20180831
10748,20S F,20180831
10766,30S F,20180831
10821,30S F,20180831
10924,30S F,20180831
11041,30S F,20180831
11075,50S M,20180831
11126,30S M,20180831
11254,40S M,20180831
11299,30S F,20180831
11348,30S F,20180831
11395,30S F,20180831
11425,40S M,20180831
11439,30S F,20180831
11475,30S F,20180831
11494,20S M,20180831
11509,30S M,20180831
11513,30S M,20180831
11566,40S F,20180831
11578,30S F,20180831
11646,30S F,20180831
11660,30S F,20180831
11742,30S M,20180831
11773,30S F,20180831
11776,30S M,20180831
11778,20S M,20180831
11864,30S M,20180831
11908,40S F,20180831
11926,40S M,20180831
11944,50S M,20180831
12004,30S M,20180831
12061,30S F,20180831
12093,30S M,20180831
12101,40S M,20180831
12136,50S M,20180831
12158,30S F,20180831
12314,30S M,20180831
12506,20S F,20180831
12560,30S F,20180831
12587,30S M,20180831
12691,30S F,20180831
12765,30S M,20180831
12774,30S F,20180831
12783,30S M,20180831
12793,40S F,20180831
12805,30S M,20180831
12814,40S F,20180831
12819,30S M,20180831
12856,40S F,20180831
12926,20S F,20180831
12977,30S M,20180831
13002,20S M,20180831
13048,20S M,20180831
13091,50S M,20180831
13127,30S M,20180831
13165,30S M,20180831
13371,20S F,20180831
13406,30S F,20180831
13408,30S F,20180831
13516,30S F,20180831
13531,50S M,20180831
13548,30S F,20180831
13596,40S M,20180831
13648,30S F,20180831
13721,40S M,20180831
13841,20S F,20180831
13890,30S M,20180831
13993,20S F,20180831
14038,40S M,20180831
14086,20S M,20180831
14162,50S M,20180831
14193,40S F,20180831
14220,30S F,20180831
14338,50S M,20180831
14348,20S F,20180831
14354,30S F,20180831
14370,30S F,20180831
14403,30S M,20180831
14480,40S M,20180831
14498,20S M,20180831
14553,40S M,20180831
14742,40S F,20180831
14786,50S M,20180831
14787,50S M,20180831
14799,20S M,20180831
14826,50S M,20180831
14880,30S F,20180831
14938,50S M,20180831
14964,30S F,20180831
15166,30S F,20180831
15180,20S F,20180831
15332,20S F,20180831
15336,30S M,20180831
15495,20S F,20180831
15622,50S M,20180831
15705,30S M,20180831
15746,20S F,20180831
15831,30S F,20180831
15958,30S M,20180831
15983,20S F,20180831
16025,30S F,20180831
16165,30S M,20180831
16181,30S F,20180831
16239,20S M,20180831
16260,40S M,20180831
16318,40S F,20180831
16359,50S M,20180831
16364,40S M,20180831
16385,20S F,20180831
16402,20S M,20180831
16414,40S F,20180831
16576,30S F,20180831
16655,30S F,20180831
17044,30S F,20180831
17084,40S F,20180831
17087,40S M,20180831
17112,30S F,20180831
17190,30S M,20180831
17198,20S M,20180831
17212,30S F,20180831
17246,30S F,20180831
17273,30S F,20180831
17410,20S F,20180831
17455,50S M,20180831
17475,30S M,20180831
17649,20S F,20180831
17696,30S F,20180831
17715,40S M,20180831
17763,40S F,20180831
17774,20S M,20180831
17790,30S F,20180831
17865,30S F,20180831
17873,40S F,20180831
17892,50S M,20180831
17997,30S F,20180831
18013,20S M,20180831
18050,20S F,20180831
18091,20S M,20180831
18335,40S F,20180831
18397,30S F,20180831
18414,50S M,20180831
18420,30S F,20180831
18421,40S M,20180831
18504,20S F,20180831
18538,50S M,20180831
18589,40S F,20180831
18673,40S M,20180831
18736,50S M,20180831
18811,20S F,20180831
18872,40S F,20180831
18889,30S F,20180831
18943,40S F,20180831
19079,20S M,20180831
00538,30S F,20180827
00695,20S F,20180827
03332,50S M,20180827
05105,50S M,20180827
05588,30S F,20180827
05603,30S F,20180827
01439,20S F,20180827
04294,20S F,20180827
04368,20S F,20180827
07117,30S M,20180827
11508,20S M,20180827
12875,30S M,20180827
12971,20S F,20180827
14051,50S M,20180827
14991,50S M,20180827
15179,20S F,20180827
17998,30S F,20180827
18133,20S M,20180827
00694,20S M,20180827
02251,20S F,20180827
02280,20S M,20180827
08086,30S F,20180827
08722,20S F,20180827
10505,20S M,20180827
10649,20S M,20180827
16532,50S M,20180827
16759,30S F,20180827
01775,20S M,20180827
06490,50S M,20180827
06565,20S F,20180827
08145,30S M,20180827
08147,50S M,20180827
14266,30S F,20180827
14990,20S F,20180827
15000,50S M,20180827
17134,50S M,20180827
17606,20S M,20180827
18638,20S M,20180827
18667,20S M,20180827
18667,20S M,20180827
00990,20S M,20180827
00990,20S M,20180827
02571,30S F,20180827
06055,50S M,20180827
06055,50S M,20180827
07040,30S F,20180827
07040,30S F,20180827
07455,50S M,20180827
07455,50S M,20180827
11592,20S F,20180827
12547,30S F,20180827
12547,30S F,20180827
