Defect,Para01,Para02,Para03,Para04,Para05,Para06,Para07,Para08,Para09,Para10,Para11,Para12,Para13,Para14,Para15,Para16,Para17,Para18,Para19,Para20,Para21,Para22,Para23,Para24,Para25,Para26,Para27,Para28,Para29,Para30,Para31,Para32,Para33,Para34,Para35,Para36,Para37,Para38,Para39,Para40,Para41,Para42,Para43,Para44,Para45,Para46,Para47,Para48,Para49,Para50,Para51,Para52,Para53,Para54,Para55,Para56,Para57,Para58,Para59,Para60,Para61,Para62,Para63,Para64,Para65,Para66,Para67,Para68,Para69,Para70,Para71
OK,13.47,91.61,51.3,12.17,118.3,11.53,18.87,97.58,11.53,28.77,102.1,11.63,17.27,111.01,11.63,18.82,68.49,11.65,13.26,80.41,0.2204,17.07,110.24,-646.4,13.4,88.01,-133.353,16,127.5,0.079,11.48,90.9,0.066,11.52,111.68,0.054,28.57,104.23,0.123,16.42,143.66,0.056,29.71,84.88,0.338,23.68,124.92,0.205,18.41,117.31,0.383,11.33,96.97,0.279,16.98,106.59,0.249,15.38,94.91,23.18,27.58,75.55,23.22,27.65,72.77,23.34,23.4,89.53,23.17,21.94,22.49
OK,15.83,80.17,50.28,19.58,68.08,11.51,18.4,97.46,11.52,11.94,98.43,11.63,24.01,135.66,11.64,29.75,105.28,11.63,28.61,104.35,0.2206,14.83,87.23,-704.99,16.32,85.33,-138.491,21.93,97.77,0.051,11.25,71.02,0.066,20.71,93.79,0.059,26.42,110.2,0.111,17.3,146.81,0.056,13.33,102.27,0.469,20.27,114.48,0.225,22.22,109.91,0.264,26.01,123.15,0.182,21.52,88.16,0.249,22.5,95,23.17,21.38,108.59,23.22,22.66,81.63,23.34,10.18,65,23.17,26.19,22.49
OK,20.62,100.61,50.62,25.62,87.35,11.51,27.56,113.84,11.51,26.15,82.68,11.63,14.03,77.57,11.63,13.9,78.67,11.66,27.69,89.34,0.2204,24.24,117.79,-907.03,26.6,128.69,-97.997,28.94,115.74,0.066,10.12,63.88,0.061,29.82,127.2,0.049,23.26,68.14,0.098,25.13,59.3,0.046,17.41,100.54,0.415,26.74,71.61,0.195,11.84,73.44,0.306,21.17,130.73,0.175,17.06,81.27,0.234,29.48,104.92,23.17,26.11,122.69,23.2,14.63,88.91,23.37,15.82,65.22,23.17,16.94,22.48
OK,15.57,116.83,54.34,14.78,94.59,10.94,15.88,85.07,11.35,21.38,111.18,11.45,20.43,149.49,11.42,17.83,118.19,11.45,28.83,79.84,0.2202,16.91,112.93,28.07,21.18,120.18,-26.002,13.04,125.72,0.061,17.16,67.81,0.059,16.39,92.75,0.076,18.17,78.37,0.051,22.3,81.32,0.042,15.18,106.25,0.22,10.16,82.18,0.217,26.22,76.9,0.306,14.67,123.48,0.207,27.53,125.59,0.229,12.86,67.05,23.08,15.78,96.03,22.98,21.68,111.62,23.12,14.24,115.56,23.03,10.26,22.88
OK,10.92,106.57,123.26,13.61,113.61,11.35,22.79,110.42,11.33,19.06,90.44,11.42,18.03,80.75,11.42,17.05,120.5,11.42,12.55,55.1,0.2203,12.63,91.29,-396.14,10.11,115.24,-105.808,23.84,81.37,0.046,14.97,90.68,0.054,22.42,68,0.081,17.47,111.51,0.061,12.82,91.1,0.046,22.79,141.38,0.279,29.32,63.36,0.182,13.58,106.2,0.205,26.86,76.64,0.175,16.4,95.31,0.239,25.5,98.42,23.03,29.25,93.49,22.98,18.05,83.78,23.12,18.77,99.67,23.03,15.45,22.86
OK,15.56,66.94,53.46,27.88,79.01,11.31,11.39,100.95,11.35,18.53,129.32,11.42,13.77,65.89,11.4,13.32,86.86,11.42,17.68,111.13,0.2204,22.3,43.64,29.29,21.03,67.22,2.312,26.19,111.62,0.051,20.45,102.44,0.059,20.27,74.1,0.071,27,87.2,0.051,11.47,99.4,0.051,20.44,102.52,0.318,15.72,118.24,0.281,15.88,111.54,0.306,13.66,96.82,0.207,23.78,90.91,0.232,26.46,115.26,23.08,22.68,108.23,22.93,28.66,116.82,23.13,20.46,82.9,23.04,19.34,22.88
OK,16.28,117.05,54.5,14.7,88.16,11.33,22.23,65.89,11.33,25.54,129.44,11.45,13.81,113.24,11.42,29.12,123.81,11.51,22.79,100.73,0.2199,12.77,120.87,-231.94,17.49,93.77,-78.829,15.02,84.06,0.059,28.7,77.48,0.069,21.49,79.4,0.054,15.11,110.71,0.059,13.85,97.89,0.054,17.17,75.35,0.291,24,73.32,0.175,29.55,113.57,0.269,18.85,87.52,0.252,21.63,93.3,0.262,22.86,133.28,23.09,22.47,101.48,22.95,16.28,99.69,23.13,26.74,101.79,23.06,16.35,22.89
OK,19.86,63.07,54.62,29.62,102.23,11.31,27.07,101.2,11.35,19.03,113.76,11.42,14.63,114.54,11.38,14.87,98.03,11.42,16.43,87.6,0.2201,15.73,127.45,86.06,11.16,87.49,-15.518,20.44,121.73,0.054,19.38,92.31,0.056,22.6,94.41,0.086,18.7,108.22,0.069,25.76,89.19,0.054,13,115.89,0.229,29.68,112.87,0.215,28.64,106.23,0.281,23.6,107.62,0.22,24.65,116.79,0.227,26.76,111.43,23.08,12.09,94.27,22.96,29.49,67.85,23.12,16.66,91.63,23.03,12.35,22.92
OK,17.86,116.91,54.13,23.64,94.44,11.31,22.57,94.18,11.32,18.32,124.53,11.42,20.78,101.66,11.42,26.98,120.73,11.42,14.21,114.43,0.2207,16.72,51.19,21.97,14.46,138.37,16.033,22,104.27,0.059,29.9,87.12,0.056,28.23,113.85,0.056,26.92,108,0.064,20.04,97.38,0.046,17.3,116.09,0.296,28.9,142.04,0.229,18,72.31,0.338,12.26,105.31,0.244,27.7,89.71,0.234,25.18,109.51,23.07,15.29,115.49,22.99,21.44,92.93,23.1,15.42,102.8,23.04,14.35,22.87
OK,20.54,124.85,54.15,17.31,137.57,11.33,23.71,108.62,11.33,11.69,129.77,11.4,24.84,131.23,11.42,14.86,66.21,11.45,17.25,107.39,0.2206,23.84,71.5,-115.36,15.12,116.99,-78.83,13.42,102.18,0.059,12.87,90.33,0.059,15.82,83.38,0.081,25.65,108.78,0.066,12.81,75.65,0.046,11.3,106.77,0.323,11.13,105.4,0.227,11.05,84.84,0.254,21.84,105.12,0.185,12.08,115.18,0.252,13.92,109.22,23.07,17.69,104.24,22.96,12.14,119.98,23.13,22.66,82.28,23.05,28.07,22.88
OK,29.28,78.46,54.61,23.63,143.84,11.33,20.51,100.69,11.29,15.07,103.72,11.45,26.45,33.67,11.45,29.61,94.66,11.4,10.48,110.23,0.2202,18.61,84.43,20.14,20.75,101.67,15.622,22.88,98.39,0.054,12.2,99.15,0.066,28.47,83.52,0.069,15.78,79.64,0.046,25.12,139.7,0.059,15.2,122.95,0.19,20.59,72.9,0.242,12.49,134.04,0.309,19.9,127.27,0.227,18.85,92.56,0.257,18.27,138.73,23.07,20.48,116.1,22.95,28.31,94.67,23.14,24.09,71.65,23.02,20.09,22.91
OK,10.75,75.75,54.61,20.23,97.78,11.31,24.1,133.59,11.33,16.31,59.41,11.45,23.89,146.14,11.4,13.7,111.53,11.42,26.91,92.6,0.2201,25.23,101.86,32.35,23.54,111.62,-30.011,27.27,137.87,0.051,21.75,106.77,0.059,28.51,61.5,0.074,22.23,132.16,0.059,28.07,106.81,0.051,11.54,118.14,0.22,17.37,97.87,0.222,14.05,87.04,0.311,28.24,64.51,0.185,14.39,92.39,0.222,22.48,78.27,23.08,25.05,110.88,22.97,29.7,86.48,23.1,23.78,127.56,23.05,26.2,22.92
OK,16.16,91.72,53.62,25.01,70.49,11.31,14.43,89.8,11.33,12.21,115.97,11.4,23.5,108.29,11.42,26.68,81.66,11.42,27.49,96.82,0.2207,29.91,64.94,-13.42,15.92,96.3,-76.158,22.34,104.43,0.046,23.63,111.22,0.059,24.24,89.58,0.056,14.1,102.22,0.056,21.57,80.56,0.056,18.23,81.55,0.205,11.86,90.46,0.197,20.71,113.29,0.388,11.91,69.2,0.17,16.18,116.74,0.207,21.08,99.09,23.09,14.3,128.7,22.99,13.51,138.26,23.13,21.62,95.09,23.07,29.87,22.91
OK,19.6,74.57,121.51,12.88,108.88,11.33,29.7,104.12,11.35,17.88,131.06,11.4,15,146.69,11.4,19.97,92.78,11.47,24.19,88.93,0.2203,25.13,121.14,-128.79,19.33,72.33,-69.528,30,113.16,0.049,24.38,104.43,0.051,10.45,81.24,0.093,25.08,59.48,0.059,20.2,87.01,0.051,16.38,113.35,0.328,18.97,104,0.237,20.6,61.45,0.239,21.14,96.42,0.207,24.73,93.87,0.234,23.02,87.63,23.11,24.75,71.51,23.01,23.41,34.93,23.16,19.69,68.04,23.08,25.9,22.91
OK,27.74,118.11,61.04,19.94,112.75,11.33,19.31,109.36,11.33,15.8,119.5,11.42,23.62,89.35,11.42,18.21,123.9,11.42,15.16,94.03,0.2205,29.67,93.27,37.23,16.19,121.51,-11.922,24.26,96.41,0.042,20.58,97.63,0.059,16.34,109.34,0.059,26.44,136.38,0.054,24.99,98.95,0.042,13.68,111.97,0.309,20.88,73.51,0.178,17.54,85.85,0.286,26.12,99.54,0.168,16.28,114.06,0.229,13.6,98.31,23.07,26.18,72.29,22.99,27.75,97.26,23.13,20.01,121.69,23.03,12.86,22.93
OK,15.26,90.27,54.27,15.6,107.27,11.32,19.64,107.74,11.35,18.1,78.53,11.42,26.95,100.65,11.42,29.47,89.67,11.42,15.44,72.32,0.2201,24.63,109.14,-491.36,11.01,84.41,-99.333,23.59,120.21,0.056,29.59,121.66,0.064,11.87,86.65,0.071,20.6,95.69,0.066,22.37,54.27,0.044,18.89,88.86,0.262,18.52,72.37,0.197,21.98,128.03,0.281,22.94,88.13,0.222,12.14,119.27,0.227,28.32,97.05,23.06,25.19,89.08,22.98,12.81,94.15,23.14,20.42,134.5,23.1,15.46,22.91
OK,26.93,96.5,54.61,24.95,109.63,11.31,28.87,138.31,11.31,29.72,106.28,11.45,18.51,92.62,11.42,13.41,119.34,11.38,16.66,103.02,0.2202,26.28,106.3,-67.75,11.08,86.95,1.438,20.08,111.24,0.064,12.59,104.23,0.066,29.34,116.47,0.069,22.53,120.72,0.086,19.3,130.48,0.054,15.69,111.41,0.229,23.32,154.42,0.217,12.61,108.95,0.276,27.26,86.67,0.202,14.54,79.56,0.237,12.18,119.62,23.07,23.35,75.45,23.01,14.06,126.07,23.17,20.29,90.5,23.08,28.74,22.91
OK,27.49,107.36,54.64,17.93,98.93,11.33,26.15,141.78,11.31,16.15,89.74,11.45,16.09,100.98,11.4,14.99,123.31,11.38,20.44,131.36,0.2205,25.99,119.77,-68.97,21.65,106.83,-4.521,18.43,98.71,0.049,12.31,115.25,0.051,15.88,84.06,0.096,22.12,106.89,0.046,29.14,115.68,0.039,27.67,101.21,0.257,26.8,94.19,0.205,21.33,97.89,0.289,17.59,85.43,0.18,14.06,69.67,0.232,29.89,98.03,23.08,20.42,89.31,22.97,12.46,100.09,23.12,29.16,73.52,23.07,27.33,22.91
OK,19.88,90.79,54.1,11.58,85.33,11.33,23.17,91.93,11.33,21.46,88.49,11.42,19.85,104.9,11.42,28.48,117.71,11.4,24.35,97.43,0.2202,14.06,78.54,-66.53,16.53,143.22,-40.339,20.72,94.33,0.051,28.37,98.48,0.066,19.73,105.09,0.079,20.65,97.08,0.076,16.61,133.7,0.069,22.14,110.46,0.217,16.15,123.71,0.232,28.2,101.85,0.279,23.55,140.87,0.185,10.11,90.35,0.252,16.79,110.36,23.07,28.75,84.34,22.99,19.82,75.14,23.16,18,126.57,23.07,28.87,22.91
OK,23.94,91.78,124.38,26.13,78.03,11.35,10.38,90.85,11.33,22.25,85.49,11.4,26.1,141.89,11.45,20.55,111.24,11.42,26.35,85.81,0.2206,10.14,101.69,-151.37,16.62,99.16,-72.509,24.69,108.72,0.051,17.46,71.5,0.064,14.96,84.34,0.103,17.68,57.83,0.054,22.38,100.34,0.054,25.48,114.47,0.244,24.52,93.05,0.19,13.29,107.02,0.267,20.57,71.55,0.18,28.2,116.39,0.21,26.69,117.17,23.1,19.17,78.28,22.99,12.49,107.91,23.15,15.97,61.28,23.09,28.1,22.93
OK,26.46,96.23,53.47,16.14,89.62,11.31,17.59,123.36,11.35,14.25,120.44,11.42,10.52,128.54,11.4,18.54,109.59,11.4,15.76,105.91,0.2204,17.3,128.83,-26.24,26.74,97.17,-50.36,25.57,94.78,0.051,17.9,111.87,0.059,26.97,100.24,0.093,14.42,111.55,0.081,11.97,139.08,0.049,18.22,96.02,0.289,15.85,101,0.195,13.41,73.52,0.225,15.03,119.46,0.197,18.66,82,0.237,29.16,78.74,23.1,27.05,142.21,23.02,14.26,124.47,23.15,16.14,79.08,23.07,26.9,22.95
OK,20.11,105.68,54.57,13.49,105.56,11.33,14.56,133.36,11.33,15.32,108.43,11.45,10.9,90.8,11.4,23.18,115.1,11.4,14.81,96.9,0.2204,19.89,133.32,-278.33,17.73,83.94,-85.304,19.34,110.4,0.046,22.61,104.33,0.056,13.99,135.42,0.066,11.22,76.11,0.064,26.07,76,0.046,16.66,104.39,0.299,14.58,95.17,0.259,24.32,98.92,0.321,17.99,158.12,0.197,25.84,100.3,0.227,19.59,88.29,23.08,16.49,103.19,23,14.43,96.96,23.19,22.73,93.16,23.08,26.41,22.93
OK,20,106.14,54.26,28.26,117.77,11.31,15.03,105.1,11.31,23.8,112.32,11.4,29.14,122.36,11.4,14.59,115.49,11.4,27.19,104.23,0.2205,13.62,65.42,-18.92,16.52,89.94,-21.326,26.17,108.66,0.044,29.98,97.03,0.059,20.47,102.08,0.061,26.47,103.21,0.071,15.5,84.18,0.054,22.05,107.84,0.215,16.26,90.32,0.173,10.36,87.79,0.341,13.1,112.39,0.2,28.42,93.7,0.244,25.13,58.94,23.08,14.89,118.06,23,29.66,98.88,23.14,24.14,90.14,23.08,15.38,22.95
OK,23.43,147.7,54.19,17.19,106.33,11.31,23.76,131.42,11.31,11.19,89.11,11.42,20.08,114.79,11.4,23.59,76.52,11.45,25.78,112.18,0.2204,27.25,106.03,-108.64,24.22,104.61,-32.991,27.28,83.36,0.059,27.87,107.53,0.066,20.77,91.92,0.076,26.54,93.37,0.069,22.5,112.19,0.064,20.35,102.83,0.215,25.31,111.81,0.21,17.35,123.56,0.331,21.5,118.49,0.202,26.94,67.77,0.247,19.69,44.29,23.1,20.53,71.08,23,12.96,96.17,23.15,26.4,105.79,23.07,22.74,22.91
OK,13.45,106.12,54.2,28.57,120.53,11.31,19.2,66.89,11.33,12.35,101.73,11.45,10,115.13,11.4,12.98,129.93,11.45,15.04,83.41,0.2206,25.66,119.19,-91.55,29.29,129.53,-46.711,17.87,113.65,0.054,21.64,73.12,0.059,14.98,96.08,0.049,14.98,124.66,0.061,20.7,97.43,0.051,17.64,90.91,0.19,22.21,106.69,0.286,21.43,88.76,0.274,20.08,101.86,0.202,25.74,82.5,0.229,10.32,101.51,23.09,28.2,95.13,23.03,11.09,123.45,23.14,28.47,101.07,23.08,14.25,22.91
OK,25.9,103.43,53.47,15.67,108.41,11.33,21.64,79.54,11.33,22.42,107.96,11.4,11.32,130.03,11.42,10.5,93.39,11.42,13.82,109.19,0.2203,22.37,103.08,93.99,13.38,123.78,-5.395,28.66,106.69,0.074,18.95,112.75,0.061,14.12,99.64,0.084,28.71,106.48,0.069,24.11,117.25,0.059,24.84,133.54,0.207,13.12,99.95,0.215,14.47,108.22,0.358,14.42,111.2,0.257,17.75,89.37,0.234,27.85,104.37,23.06,28.98,93.6,23.01,11.84,97.68,23.13,12.45,68.96,23.08,19.19,22.9
OK,27.95,115.71,53.6,12.45,104.02,11.3,26.25,115.2,11.32,10.13,67.81,11.42,29.28,105.35,11.4,28.1,98.09,11.42,29.34,112.22,0.2204,21.17,121.42,-186.16,22.74,118.01,-73.537,10.34,106.81,0.054,17.38,137.84,0.064,24.38,99.73,0.076,28.68,90,0.071,26.08,146.15,0.061,15.3,115.1,0.294,29.24,92.95,0.225,26.77,80.09,0.212,15.71,82.26,0.222,29.42,117.15,0.229,13.46,146.51,23.06,13.33,123.07,22.99,25.5,119.51,23.12,19.93,123.03,23.09,17.99,22.92
OK,26.83,118.26,121.11,22.33,100.69,11.32,17.37,94.8,11.31,15.71,133.87,11.4,24.27,108.33,11.42,13.11,76.18,11.42,15.43,110.78,0.2202,10.79,92.72,-16.48,20.81,127.45,-43.936,20.98,68.63,0.046,11.82,88.57,0.061,20.23,68.64,0.076,13.45,107.74,0.071,26.47,64.44,0.051,14.68,99.35,0.336,24.71,83.95,0.15,11.86,115.14,0.271,12.3,68.38,0.21,24.92,126.52,0.259,15.16,131.23,23.09,17.28,115.77,22.97,11.55,124.98,23.13,12.21,106.82,23.05,26.97,22.95
OK,17.9,105.98,54.25,23.39,93.98,11.31,26.25,78.86,11.33,22.25,98.47,11.4,23.48,112.44,11.42,13.48,99.42,11.42,28.28,130.02,0.2204,11.58,103.68,-13.42,14.05,86.24,-17.523,17.33,118.87,0.059,24.57,60.03,0.079,13.99,90.53,0.074,26.94,78.21,0.059,21.72,114.56,0.049,21.67,89.98,0.234,19.34,65.12,0.281,24.21,75.32,0.373,21.11,144.52,0.244,25.74,85.26,0.22,23.78,115.56,23.1,19.88,65.96,23,28.17,135.31,23.15,16.16,119.15,23.08,19.97,22.9
OK,13.55,110.95,53.43,30,90.62,11.31,15.5,95.77,11.35,26.16,100.46,11.42,11.71,110.56,11.45,11.62,91.63,11.42,26.84,105.85,0.2205,10.78,96.6,-110.48,10.06,73.79,-62.334,16.99,81.46,0.046,19.22,107.33,0.066,16.11,107.5,0.066,24.96,116.84,0.059,12.76,108.21,0.042,11.75,88.28,0.215,16.33,92.6,0.229,17.99,112,0.239,15.98,74.67,0.192,17.32,81.59,0.249,14.66,122.45,23.06,26.07,117.53,22.99,18.9,98.72,23.13,24.99,64.03,23.07,11.94,22.94
OK,10.2,131.58,53.48,24.8,135.82,11.33,17.28,64.89,11.35,22.82,112.16,11.4,25.78,107.56,11.4,14.24,115.42,11.4,21.43,71.82,0.2202,28.78,125.54,-79.96,12.28,105.47,-31.14,11.29,113.3,0.049,20.33,138.63,0.061,22.72,121.2,0.084,13.47,91.05,0.074,11.44,102.34,0.049,25.7,73.01,0.197,12.14,84.33,0.175,26.04,83.78,0.279,21.94,90.57,0.212,15.98,107.23,0.212,25.91,103.85,23.09,26.58,125.54,23,13.15,85.74,23.16,25.28,111.8,23.08,12.51,22.95
OK,16.6,118.95,53.56,27.32,123.65,11.33,18.84,88.18,11.33,21.82,105.99,11.4,20.85,85.07,11.44,16.21,98.96,11.4,21.85,101.18,0.2206,16.31,142.1,-324.11,13.15,123.97,-84.277,28.47,77.64,0.046,13.22,87.7,0.059,26.93,61.6,0.064,27.63,65.74,0.059,18.35,96.51,0.056,19.9,107.92,0.197,13.34,121.08,0.197,10.22,99.97,0.346,21.75,115.63,0.173,14.09,94.24,0.21,18.99,89.08,23.08,15.39,79.25,22.98,13.17,108.72,23.14,13.33,106.05,23.09,15.19,22.92
OK,20.09,112.63,54.16,15.29,60.86,11.31,27.87,70.57,11.35,22.07,91.65,11.45,24.14,108.27,11.4,21.72,97.39,11.4,25.22,111.49,0.2203,12.92,113.02,-71.41,28.14,112.76,-14.902,18.54,73.34,0.056,23.43,100.04,0.074,18.54,80.96,0.079,13.21,112.16,0.054,17.58,95.16,0.066,20.21,82.73,0.267,28.93,121.47,0.205,26.68,69.15,0.331,20.36,88.46,0.232,20.86,108.29,0.252,13.02,135.99,23.1,10.14,122.72,22.99,17.93,72.18,23.12,13.77,120.75,23.07,15.1,22.93
OK,17.36,72.29,54.66,16.49,73.5,11.31,29.61,120.53,11.31,15.84,105.16,11.42,20.33,107.57,11.45,11.6,107.08,11.42,14.02,89.96,0.2204,18.35,103.24,13.42,16.99,97.57,-30.473,21.29,73.9,0.056,15.28,119.55,0.064,27.36,104.62,0.042,14.6,122.81,0.049,25.21,114.6,0.059,27.87,85.22,0.2,13.54,117.3,0.207,27.8,89.14,0.341,16.5,118.15,0.225,16.86,140.65,0.212,15.71,126.02,23.06,24.64,99.61,22.95,19,104.7,23.14,14.74,72.3,23.06,29.7,22.9
OK,16.13,105.55,55.37,10.62,115.47,11.31,28.39,117,11.31,11.24,131.37,11.4,12.29,80.63,11.4,10.94,63.38,11.45,25.67,140.15,0.2209,12.32,79.69,-83.62,23.9,96.02,-71.275,17.97,110.39,0.061,19.41,84.25,0.054,21.36,106.59,0.081,29.27,113.1,0.061,21.31,95.84,0.049,10.24,132.43,0.274,16.96,117.45,0.229,23.06,90.34,0.232,13.04,137.76,0.202,29.86,123.09,0.217,25.84,98.99,23.09,18.92,110.38,22.99,14.24,68.36,23.15,11.72,90.46,23.06,24.69,22.9
OK,18.35,103.05,53.42,11.67,76.89,11.31,19.88,101.19,11.31,26.44,125.86,11.42,23.53,106.8,11.4,20.76,128.88,11.45,16.99,98.96,0.2205,20.61,110.67,44.55,11.94,83.08,7.451,14.18,112.93,0.056,21.68,86.3,0.059,28.62,118.88,0.061,25.06,129.16,0.091,25.78,116.53,0.064,27.55,94.48,0.271,10.12,111.42,0.227,26.92,131.43,0.333,16.51,105.41,0.21,23.79,114.87,0.212,13.12,109.16,23.07,24.17,61.52,22.99,29.51,87.26,23.13,26.41,94.17,23.02,28.72,22.91
OK,10.67,91.56,53.53,13.12,100.24,11.31,22.5,92.24,11.35,23.75,121.1,11.42,25.2,122.94,11.42,18.77,103.81,11.45,12.81,132.47,0.2203,12.68,114.66,-51.27,17.12,79.57,-56.732,24.77,98.96,0.059,18.53,91.42,0.064,22.93,107.58,0.074,24.03,118.33,0.054,15.3,136.88,0.044,25.24,115.62,0.252,26.01,84.84,0.2,13.91,126.11,0.316,22.48,78.58,0.2,25.02,115.62,0.242,12.26,85.46,23.09,11.85,106.44,22.97,23.78,133.21,23.13,22.3,49.4,23.06,19.45,22.92
OK,14.07,103.12,53.63,14.89,98.48,11.31,18.94,106.86,11.35,18.89,89.9,11.42,27.71,69.82,11.4,10.53,100.28,11.42,26.3,71.93,0.2207,15.32,85.2,-8.54,17.96,93.45,-41.727,28.74,120.77,0.059,14.29,142.17,0.056,22.29,109.37,0.061,11.16,89.93,0.066,25.46,106.22,0.046,21.08,72.32,0.299,18.15,138.63,0.173,11.75,73.68,0.358,18.09,102.22,0.192,14.76,105.49,0.222,28.53,110.13,23.09,20.04,104.45,22.99,14.12,98.11,23.13,19.87,105.37,23.07,10.46,22.91
OK,19.58,68.46,61.17,14.62,93.79,11.3,25.47,80.58,11.3,14.29,89.24,11.42,22.65,104.23,11.4,10.85,114.57,11.4,27.74,108.81,0.2205,13.69,81.89,34.18,27.4,86.54,6.526,25.74,89.88,0.046,18.71,102.34,0.074,23.97,122.92,0.064,11.03,102.4,0.056,23.07,128.41,0.064,18.1,115.33,0.321,19.76,99.93,0.262,16.17,84.31,0.358,27.06,86.57,0.182,19.07,96.63,0.242,29.09,77.3,23.06,15.75,87.1,22.96,23.63,85.72,23.14,28.24,107.87,23.01,20.66,22.91
OK,17.02,105.33,54.4,27.58,98.01,11.33,15.07,129.97,11.33,29.86,87.84,11.42,29.74,110.76,11.42,24.43,77.97,11.42,13.32,132.08,0.2203,24.12,77.49,25.63,14.83,65.88,-46.764,18.74,82.64,0.051,25.76,70.33,0.064,27.25,91.48,0.079,29.01,99.77,0.046,26.5,114.28,0.037,20.69,99.29,0.225,26.1,111.07,0.21,28.48,99.03,0.244,24.21,122.38,0.192,10.53,124.38,0.232,15.15,98.4,23.1,26.82,114.5,23.01,26.01,121.64,23.13,16.03,94.86,23.08,17.88,22.9
OK,26.32,111.55,53.5,27.06,88.54,11.31,27.88,75.68,11.33,16.52,123.18,11.45,12.12,103.24,11.42,29.93,122.75,11.42,22.77,76.99,0.2202,13.67,120.32,30.51,25.12,88.79,-19.167,29.95,84.37,0.056,23.06,109.1,0.064,10.5,98.16,0.049,16.51,69.87,0.061,22.97,134.71,0.046,20.7,36.51,0.22,28.72,117.86,0.249,21.32,66.52,0.276,26.49,69.89,0.182,19.13,121.79,0.229,10.22,123.44,23.07,19.28,93.23,22.99,29.31,89.17,23.13,28.88,129.71,23.07,14.38,22.94
OK,22.82,120.49,118.08,19.35,99.99,11.35,19.04,98.99,11.31,22.26,99.83,11.42,25.99,95.07,11.4,18.6,122,11.42,17.57,111.76,0.2208,19.37,86.49,-257.58,10.36,78.38,-81.244,11.97,81.39,0.066,20.56,94.82,0.061,24.82,105.23,0.103,14.16,83.19,0.049,22.08,93.7,0.056,13.94,116.69,0.309,23.69,72.81,0.205,15.86,144.74,0.336,15.04,117.44,0.229,14.2,100.08,0.274,20.58,121.1,23.09,24.76,92.96,22.99,11.06,82.66,23.14,22.78,108.49,23.02,10.32,22.92
OK,15.2,139.71,117.28,28.79,133.47,11.33,27.39,116.69,11.31,15.82,79.07,11.42,21.54,114.84,11.5,25.32,49.93,11.42,12.33,83.73,0.22,10.39,91.09,-82.4,18.56,88.67,-0.41,16.62,112.86,0.051,17.85,92.15,0.049,12.91,107.04,0.076,12.91,87.26,0.056,27.93,133.49,0.056,16.16,107.47,0.368,22.21,111.01,0.229,21.78,103.57,0.254,18.26,95.08,0.237,15.3,86.67,0.242,18.68,95.77,23.07,11.99,94.32,22.99,25.14,106.72,23.13,27.95,39.64,23.05,27.82,22.89
OK,11.09,110.29,53.38,15.3,96.94,11.33,21.4,93.61,11.35,15.5,117.6,11.42,23.68,121.14,11.4,10.69,54.28,11.42,27.12,105.51,0.2206,19.99,96.81,-98.27,18.38,105.95,-33.556,16.49,79.4,0.056,20.37,114.83,0.056,23.99,80.53,0.111,18.7,109.37,0.074,20.73,95.27,0.106,27.75,112.8,0.276,15.94,106.92,0.276,26.25,78.55,0.39,18.06,115.47,0.217,17.46,98.13,0.237,19.2,101.5,23.07,22.66,79.71,22.97,14.16,94.87,23.12,20.56,64.18,23.02,20.65,22.89
OK,27.84,49.05,53.4,25.79,116.18,11.31,14.03,108.84,11.33,21.17,100.36,11.45,22.93,95.17,11.42,17.47,94.23,11.4,17.87,91.66,0.2202,18.93,107.45,-102.54,24.72,122.36,-20.966,11.04,119.62,0.066,16.28,92.41,0.066,20.29,94.18,0.054,26.36,86.5,0.049,15.23,121.93,0.044,26.88,110.97,0.197,12.33,98.14,0.259,13.23,134.46,0.269,28.51,130.11,0.175,13.86,112.67,0.222,18.54,117.47,23.07,21,93.28,22.99,22.33,90.97,23.11,29.3,96.89,23.02,15.35,22.91
OK,16.23,84.47,54.64,15.39,116.61,11.31,20.41,119.33,11.33,27.3,86.43,11.42,23.93,82.58,11.4,14.39,101.8,11.42,26.31,97.1,0.2204,13.94,117.96,64.09,15.7,106.61,-21.737,26.93,102.07,0.049,15.44,125.57,0.064,26.61,80.3,0.069,29.14,80.36,0.059,11.81,106.5,0.046,25.72,134.28,0.234,23.35,128.01,0.202,16.08,89.22,0.279,17.28,105.72,0.2,17.36,91.78,0.232,14.44,92.77,23.09,26.9,98.44,22.99,22.49,142.98,23.12,17.59,90.72,23.02,14.24,22.89
OK,19.87,126.36,61.36,28.93,105.01,11.31,28.16,105.29,11.31,27.08,99.69,11.4,17.13,86.72,11.4,24.84,83.77,11.45,20.53,81.47,0.2201,20.87,146.76,-73.85,29.06,102.94,-48.613,15.73,65.32,0.059,27.73,86.96,0.064,29.59,121.71,0.056,10.54,119.36,0.049,14.46,106.85,0.046,21.7,100.39,0.249,19.55,83.66,0.232,27.16,77.23,0.306,14.9,93.95,0.217,17.1,103.09,0.252,25.72,132.02,23.08,24.09,97.12,22.98,15.17,112.69,23.13,22.91,66.61,23.05,11.02,22.9
